texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"🎨 Tlaquepaque es tierra de artesanos, es tierra de colores y sabores de México, por su conectividad con Guadalajara, no te pierdas:

👉 El Parián – Fundado a finales del siglo XIX, es una plaza en la que se encuentra variedad de restaurantes y cantinas, amenizando con música de mariachi.
👉 Recorre el Jardín Hidalgo.
👉 Visita sus edificaciones religiosas.
👉 Acude al Centro Cultural El Refugio.
👉Pasea por el Andador Independencia.
👉Vista el Museo Regional de Cerámica.","tlaquepaque es tierra de artesanos es tierra de colores y sabores de mexico por su conectividad con guadalajara no te pierdas

 el parian  fundado a finales del siglo xix es una plaza en la que se encuentra variedad de restaurantes y cantinas amenizando con musica de mariachi
 recorre el jardin hidalgo
 visita sus edificaciones religiosas
 acude al centro cultural el refugio
pasea por el andador independencia
vista el museo regional de ceramica",tlaquepaque artesano tierra color sabor mexico conectividad guadalajara pierdar parian fundado finales siglo xix plaza variedad restaurante cantina amenizar musica mariachi recorrer jardin hidalgo visitar edificación religioso acudir centro cultural refugio pasear andador independencia visto museo regional ceramica,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🎶🍷 ¡Que se arme el plan de música clásica y un vinito!

La Orquesta Filarmónica de Jalisco, comenzó desde febrero su temporada 2023 en el Teatro Degollado y en esta temporada, deleitará a los asistentes bajo la dirección de José Luis Castillo 🎵 con un programa distinto cada semana de obras selectas con varios solistas y directores nacionales e internacionales invitados.

📆La cita es todos los jueves a las 20:30 horas y los domingos a las 12:30 horas.

Si se te antoja un vinito para complementar tu visita al Degollado, aquí te vamos a dejar algunas recomendaciones para disfrutarlo 👇.

Visita lugares como: 
📍Celia Wine bar, una experiencia inigualable para compartir y conocer todo acerca del vino. Un plan ideal para complementar una noche clásica. 
🍷Romea, Roothouse, El corcho Wine Bar, Rayuela o el Primer Piso que se encuentran en los Barrios adyacentes al centro y que serán el espacio ideal para cerrar tu día.","que se arme el plan de musica clasica y un vinito

la orquesta filarmonica de jalisco comenzo desde febrero su temporada 2023 en el teatro degollado y en esta temporada deleitara a los asistentes bajo la direccion de jose luis castillo  con un programa distinto cada semana de obras selectas con varios solistas y directores nacionales e internacionales invitados

la cita es todos los jueves a las 2030 horas y los domingos a las 1230 horas

si se te antoja un vinito para complementar tu visita al degollado aqui te vamos a dejar algunas recomendaciones para disfrutarlo 

visita lugares como 
celia wine bar una experiencia inigualable para compartir y conocer todo acerca del vino un plan ideal para complementar una noche clasica 
romea roothouse el corcho wine bar rayuela o el primer piso que se encuentran en los barrios adyacentes al centro y que seran el espacio ideal para cerrar tu dia",armar musica orquesta filarmonico jalisco comenzo febrero teatro temporada deleitar asistente direccion jose luis castillo programa distinto semana obra selecto solista director nacional internacional invitado cita jueves domingo hora antojar vinito visita degollado dejar recomendación disfrutar él visitar lugar celia experiencia inigualable compartir acerca vino plan complementar noche clasico romeo roothouse corcho wine bar rayuela piso encontrar barrio adyacente centro espacio ideal cerrar,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿A quién se le antojó unos mariscos?
Acá te compartimos algunos lugares con los mariscos más frescos de Guadalajara para esta temporada de Cuaresma #ALaTapatía

🐟 La Docena Oyster Bar & Grill
🐟 OCTO Restaurante
🐟 Siete y medio de Paco
🐟 La Panga del Impostor
🐟 El Habanero Negro
🐟 Taco Fish La Paz

¿Cuál es tu favorito? 
#Cuaresma2023","a quien se le antojo unos mariscos
aca te compartimos algunos lugares con los mariscos mas frescos de guadalajara para esta temporada de cuaresma a la tap at a

 la docena oyster bar  grill
 octo restaurante
 siete y medio de paco
 la panga del impostor
 el habanero negro
 taco fish la paz

cual es tu favorito 
cu are sma 2023",antojo aca compartir lugar marisco fresco guadalajara temporada cuaresma tap docena oyster bar grill octo restaurante paco panga impostor habanero negro taco fish paz favorito are sma,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🛞 Arranca la temporada 2023 de la Fórmula 1 con el Gran Premio de Bahréin y nuevamente, Checo Pérez 👑 orgullo de Guadalajara representará los colores de Red Bull.

🏎️💨 ¡Arrancamos!","arranca la temporada 2023 de la formula 1 con el gran premio de bahrein y nuevamente checo perez  orgullo de guadalajara representara los colores de red bull

 arrancamos",temporada formula premio bahrein nuevamente checo perez orgullo guadalajara representar color red bull arrancar,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🎶 En GDL estamos lístísimos para cantar y bailar 🎶.

¿Ya armaste tu plan para los conciertos de marzo?🙌🏽

👉The 1975, 29 de marzo en la Arena VFG 
👉The Killers, el 30 de marzo en la Arena VFG 
👉 Festival E.CHOES el 22 de abril en Trasloma
👉Franz Ferdinand, en Guanamor el 29 de marzo 
👉Corona Guadalajara, 20 y 21 de mayo en la Arena VFG

¿Ya rompiste el cochinito musical?🤔","en gdl estamos listisimos para cantar y bailar 

ya armaste tu plan para los conciertos de marzo

the 1975 29 de marzo en la arena vfg 
the killers el 30 de marzo en la arena vfg 
 festival echoes el 22 de abril en trasloma
franz ferdinand en guanamor el 29 de marzo 
corona guadalajara 20 y 21 de mayo en la arena vfg

ya rompiste el cochinito musical",gdl listisimo cantar bailar armaste plan concierto the killers festival echoes abril trasloma franz ferdinand guanamor marzo corona guadalajara mayo arena vfg rompiste cochinito musical,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿A quién se le antojó un vinito?🙌🏽
En Celia Wine bar encontrarás la mejor experiencia para degustar vino y cócteles para todos los gustos 🍷.
Un plan perfecto para complementar tu noche. 😉

#Wine #GDL #Trendy","a quien se le antojo un vinito
en celia wine bar encontraras la mejor experiencia para degustar vino y cocteles para todos los gustos 
un plan perfecto para complementar tu noche 

wine gdl trendy",antogir vinito celia bar encontrarar experiencia degustar vino coctel gusto plan perfecto complementar noche wine gdl trendy,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🌳 ☀️ La Primavera está cerca y los árboles tapatíos lo saben 😌.

En Guadalajara sabemos que cuando los árboles comienzan a llenarse de flores amarillas 🌼, lila, naranja o rosa🌸, el frío ha quedado atrás.

¡Comparte tus fotografías favoritas de los colores de la Primavera #ALaTapatía!","la primavera esta cerca y los arboles tapatios lo saben 

en guadalajara sabemos que cuando los arboles comienzan a llenarse de flores amarillas  lila naranja o rosa el frio ha quedado atras

comparte tus fotografias favoritas de los colores de la primavera a la tap at a",cerca tapatio guadalajara arbol comenzar llenar él flor amarillo lila naranja rosa frio quedar compartir fotografia favorito color primavera tap,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Si de primavera se trata no puedes equivocarte con Guadalajara, 🌼🌳🌸 ¿te late nuestro plan #ALaTapatía?
Échale un ojo a nuestro blog ""Lugares para ir en primavera"" en nuestro link en bio.","si de primavera se trata no puedes equivocarte con guadalajara  te late nuestro plan a la tap at a
echale un ojo a nuestro blog lugares para ir en primavera en nuestro link en bio",equivocarte guadalajara latir plan tap echale ojo blog lugar primavera link bio,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Escoge tu equipo para escapar al plan más friki en Guadalajara! 

Si te gustan los videojuegos, el cosplay, el anime, el kpop y eres realmente un Friki de corazón, Guadalajara tiene todo para ti.

Pasa el día visitando alguna de las tiendas o festivales que hay en la ciudad y que tienen actividades para todas y todos:

1. Store Friki
2. Game Planet en Centro Magno
3. Tienda Smash Cómics
4. Friki Plaza
5. Draken Store
6. Plaza de la Tecnología Gamer
7. ConComics Guadalajara

¿En qué otros lados te reúnes a comprar juegos, figuras o participar en juegos de rol?","escoge tu equipo para escapar al plan mas friki en guadalajara 

si te gustan los videojuegos el cosplay el anime el kpop y eres realmente un friki de corazon guadalajara tiene todo para ti

pasa el dia visitando alguna de las tiendas o festivales que hay en la ciudad y que tienen actividades para todas y todos

1 store friki
2 game planet en centro magno
3 tienda smash comics
4 friki plaza
5 draken store
6 plaza de la tecnologia gamer
7 concomics guadalajara

en que otros lados te reunes a comprar juegos figuras o participar en juegos de rol",escoger equipo escapar plan gustar videojuego cosplay anime kpop realmente corazon pasar visitar festival ciudad actividad game planet centro magno tienda smash comics friki draken store plaza tecnologia gamer concomics guadalajara lado reunir comprar figura participar juego rol,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Quítate la sed a la tapatía con las bebidas típicas de la ciudad!  Acá tenemos los mejores puntos para que disfrutes de estas delicias:

+ Tejunio: Encuéntralo en la Colonia Moderna, sobre Av. Alemania en la cuchilla de Escorza y Rayñon
+ Agua de horchata: Una de las favoritas la encuentras en la Lonchería La Playita, en el centro en Av. Juárez casi esquina con 16 de Septiembre)
+ Cazuelas: En el Parián en Tlaquepaque
+ Tequila: Siempre prueba tu primer tequila en la Cantina La Fuente
+ Rusas: En la Plaza Tapatía y en casi todos los tianguis de la ciudad

¿Cuál no conocías y quieres probar?
#ALaTapatia","quitate la sed a la tapatia con las bebidas tipicas de la ciudad  aca tenemos los mejores puntos para que disfrutes de estas delicias

 tejunio encuentralo en la colonia moderna sobre av alemania en la cuchilla de escorza y raynon
 agua de horchata una de las favoritas la encuentras en la loncheria la playita en el centro en av juarez casi esquina con 16 de septiembre
 cazuelas en el parian en tlaquepaque
 tequila siempre prueba tu primer tequila en la cantina la fuente
 rusas en la plaza tapatia y en casi todos los tianguis de la ciudad

cual no conocias y quieres probar
al at a pati a",quitatar sed bebida tipica aca mejor punto disfrutar delicia tejunio encuentralo colonia moderno alemania cuchilla escorza raynon agua horchata favorito encontrar loncheria playita centro juarez esquina septiembre cazuela parian tlaquepaque prueba tequila cantina fuente ruso plaza tapatia tianguis ciudad conociar querer probar pati,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Ya preparaste tu agenda musical para el 2023 en Guadalajara?

Artistas internacionales, festivales y talentos emergentes visitarán nuestra ciudad este año. No te pierdas a Muse, Billie Ellish, Alejandro Sanz, El Festival Roxy, Corona Guadalajara, The Killers, Andrea Boccelli, Jorge Drexler, por nombrar algunos de los que llegarán a la ciudad.

¡Todo listo!","ya preparaste tu agenda musical para el 2023 en guadalajara

artistas internacionales festivales y talentos emergentes visitaran nuestra ciudad este ano no te pierdas a muse billie ellish alejandro sanz el festival roxy corona guadalajara the killers andrea boccelli jorge drexler por nombrar algunos de los que llegaran a la ciudad

todo listo",preparastar agenda musical artista internacional talento emergente visitar ano pierdar muse billiir ellish alejandro sanz festival roxy corona guadalajara the killers andrea boccelli jorge drexler nombrar llegar ciudad listo,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Las casas cerveceras de Guadalajara se han destacado por su esfuerzo, creatividad e innovación, La Ruta de la Cerveza Artesanal es ideal para todas y todos aquellos apasionados por probar.

En ella podrás conocer las más representativas casas cerveceras en una ruta que te llevará a disfrutar de:

- Cerveza Loba
- Cervecería Minerva
- Cervecería Fortuna
- Cervecería Cielito Lindo 

¡Conoce, disfruta y prueba!","las casas cerveceras de guadalajara se han destacado por su esfuerzo creatividad e innovacion la ruta de la cerveza artesanal es ideal para todas y todos aquellos apasionados por probar

en ella podras conocer las mas representativas casas cerveceras en una ruta que te llevara a disfrutar de

 cerveza loba
 cerveceria minerva
 cerveceria fortuna
 cerveceria cielito lindo 

conoce disfruta y prueba",guadalajara destacar esfuerzo creatividad innovacion artesanal ideal apasionado probar representativo casa cervecera ruta llevar disfrutar cerveza lobo minerva fortuna cervecerio cielito lindo conocer disfruta prueba,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"🙌 Ahora las noches en el #CentroHistórico están llenas de vida con la magia de #Aluzinante.

✨ Te invitamos a visitar el corazón de nuestra ciudad y disfrutar de la belleza arquitectónica que hace de Guadalajara, un lugar único que nos llena de orgullo. ¡No te lo pierdas del 14 al 19 de Febrero de 7:00 a 11:00 pm en el Centro Histórico de Guadalajara!","ahora las noches en el centro hist rico estan llenas de vida con la magia de a luz in ante

 te invitamos a visitar el corazon de nuestra ciudad y disfrutar de la belleza arquitectonica que hace de guadalajara un lugar unico que nos llena de orgullo no te lo pierdas del 14 al 19 de febrero de 700 a 1100 pm en el centro historico de guadalajara",noche hist rico lleno vida magia luz invitar visitar corazon ciudad disfrutar belleza arquitectonico lugar unico llenar orgullo pierdar febrero centro historico guadalajara,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Sabías que hoy,  además de ser Día del Amor y la Amistad, también es el aniversario de la fundación de Guadalajara ❤️? 

Como cada año la ciudad se llenará de actividades para toda la familia, estas incluyen: el tradicional Festival GDLuz, el medio maratón, serenata, caminata, ballet folclórico, jericallas y mucho más.

Celebra #ALaTapatía a nuestra hermosa ciudad y comparte tus momentos favoritos con nosotros.","sabias que hoy  ademas de ser dia del amor y la amistad tambien es el aniversario de la fundacion de guadalajara  

como cada ano la ciudad se llenara de actividades para toda la familia estas incluyen el tradicional festival gdluz el medio maraton serenata caminata ballet folclorico jericallas y mucho mas

celebra a la tap at a a nuestra hermosa ciudad y comparte tus momentos favoritos con nosotros",sabio amor amistad aniversario fundacion guadalajara ano llenar actividad familia incluir tradicional festival gdluz maraton serenata caminata ballet folclorico jericalla celebrar tap hermoso ciudad compartir momento favorito,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
