texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad,fuente,sentimiento,frame,subtopico,prompt,prompt_traducido,prompt_limpio
"¿El plan ideal para disfrutar de un paseo? 💚

Canal Nacional se une a los parques rehabilitados por el @gobiernocdmx donde todas y todos pueden disfrutar de actividades deportivas como: correr, paseo en bici, caminar con tu mascota, juegos infantiles, espacios recreativos, y por supuesto, apreciar un grandioso escenario natural en este parque de origen prehispánico que atraviesa 3 alcaldías: Coyoacán, Iztapalapa y Xochimilco.🍃

¿Qué esperas para conocerlo y disfrutar de nuestra #CiudadSustentable? 😉","el plan ideal para disfrutar de un paseo 

canal nacional se une a los parques rehabilitados por el  donde todas y todos pueden disfrutar de actividades deportivas como correr paseo en bici caminar con tu mascota juegos infantiles espacios recreativos y por supuesto apreciar un grandioso escenario natural en este parque de origen prehispanico que atraviesa 3 alcaldias coyoacan iztapalapa y xochimilco

que esperas para conocerlo y disfrutar de nuestra ciudad sus ten table",plan ideal canal nacional unir rehabilitado actividad deportivo correr paseo bici caminar mascota juegos infantil espacio recreativo apreciar grandioso escenario natural parque origen prehispanico atravesar alcaldias coyoacan iztapalapa xochimilco esperar conocer él disfrutar ciudad ten table,3,mexico,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,1,,,
"Nuestra #CiudadSustentable te espera e invita al recién rehabilitado Bosque de Tláhuac, uno de los 17 sitios que han sido recuperados para su cuidado y conservación. 🌳🌲

Conócelo y disfruta de espacios para corredores, ciclistas, áreas de juegos infantiles, una grandiosa vista al lago y mucho más.

¡Te encantará! 😉

#bosquedetlahuac #tlahuac #bosque #cdmx #turismocdmx #sembrandoparques  #laciudadquelotienetodo #travelphotography #parque #bosque","nuestra ciudad sus ten table te espera e invita al recien rehabilitado bosque de tlahuac uno de los 17 sitios que han sido recuperados para su cuidado y conservacion 

conocelo y disfruta de espacios para corredores ciclistas areas de juegos infantiles una grandiosa vista al lago y mucho mas

te encantara 

bosque det la huac t la huac bosque c dmx turismo c dmx sem brando parque s  la ciudad que lot i ene to do travel photography parque bosque",ten table esperar invitar recien rehabilitado tlahuac sitio recuperar cuidado conservacion conocelo disfrutar espacio corredor ciclista areas juegos infantil grandioso vista lago encantar det huac turismo dmx sem brar ciudad lot ene travel photography parque bosque,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,1,,,
"Maqueta México-Tenochtitlán
en la Plaza Manuel Gamio del Templo Mayor 

Entre los detalles que hacen especial tu paseo por el Centro Histórico de la Ciudad de México, sin duda, está el conjunto de tres maquetas en donde:

En la primera apreciarás cómo era la cuenca de México y su sistema lacustre.
En la segunda verás el islote de Tenochtitlan, con su recinto sagrado y sus chinampas. 
En la tercera el conjunto de edificios que conformaban el recinto sagrado de México-Tenochtitlan. 

Al transitar entre la Zona Arqueológica y la Catedral Metropolitana observa esta espectacular obra que te invita a apreciar la grandeza de nuestra cultura prehispánica a través de su arquitectura.","maqueta mexicotenochtitlan
en la plaza manuel gamio del templo mayor 

entre los detalles que hacen especial tu paseo por el centro historico de la ciudad de mexico sin duda esta el conjunto de tres maquetas en donde

en la primera apreciaras como era la cuenca de mexico y su sistema lacustre
en la segunda veras el islote de tenochtitlan con su recinto sagrado y sus chinampas 
en la tercera el conjunto de edificios que conformaban el recinto sagrado de mexicotenochtitlan 

al transitar entre la zona arqueologica y la catedral metropolitana observa esta espectacular obra que te invita a apreciar la grandeza de nuestra cultura prehispanica a traves de su arquitectura",plaza manuel gamio templo detalle especial paseo centro historico ciudad duda maqueta apreciara cuenca mexico sistema lacustre vera islote tenochtitlan chinampa conjunto edificio conformar recinto sagrado mexicotenochtitlan transitar zona arqueologico catedral metropolitano observar espectacular obra invitar apreciar grandeza cultura prehispanico traves arquitectura,3,mexico,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"Mercado de Jamaica 💐

Uno de los espacios comerciales más visitados en la Ciudad de México te da la bienvenida para dar un vistazo y adquirir diversos productos, pero especialmente flores en distintos colores y texturas.

El sitio ideal para encontrar el regalo especial que sorprenderá a esa persona, también lo encuentras en este mercado de #LaCiudadQueLoTieneTodo. 

¡Ven a conocerlo! 😉

•
•
•
•

#cdmx #mercado #marketplaces #mexicocity #turismo #turismocdmx #cultura #gastronomía","mercado de jamaica 

uno de los espacios comerciales mas visitados en la ciudad de mexico te da la bienvenida para dar un vistazo y adquirir diversos productos pero especialmente flores en distintos colores y texturas

el sitio ideal para encontrar el regalo especial que sorprendera a esa persona tambien lo encuentras en este mercado de la ciudad que lot i ene to do 

ven a conocerlo 






c dmx mercado marketplaces mexico city turismo turismo c dmx cultura gas trono m a",jamaica espacio comercial visitado bienvenida vistazo adquirir producto especialmente flor color textura sitio ideal regalo especial sorprenderar persona encontrar ciudad lot ene ver conocer él mercado marketplaces mexico city turismo dmx culturo gas trono,1,dmx,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,-1,,,
"¡Empezó el Festival de Organilleros 2023 en el Centro Histórico de la Ciudad de México! 🎶🐒

La Autoridad del Centro Histórico te invita a disfrutarlo del 19 al 21 de mayo en: 

📍Plaza de Santo Domingo 
Sabado 20 de mayo de 16:00 a 19:00 hrs.

📍Monumento a la Revolución y Plaza Tolsá.
Caminata- desfile, a las 10:30. Llegada aPlaza Tolsá para exhibición final.

Compartamos la fiesta de este tradicional oficio que reúne el talento de México 🇲🇽y Chile 🇨🇱 que es el país invitado. 

•
•
•
•
#cdmx #organilleros #music #tradition #mexicocity #centrohistórico #méxico","empezo el festival de organilleros 2023 en el centro historico de la ciudad de mexico 

la autoridad del centro historico te invita a disfrutarlo del 19 al 21 de mayo en 

plaza de santo domingo 
sabado 20 de mayo de 1600 a 1900 hrs

monumento a la revolucion y plaza tolsa
caminata desfile a las 1030 llegada aplaza tolsa para exhibicion final

compartamos la fiesta de este tradicional oficio que reune el talento de mexico y chile  que es el pais invitado 





c dmx organ ill eros music tradition mexico city centro hist rico m xico",empezo festival organillero ciudad autoridad historico invitar disfrutar él santo domingo sabado mayo hrs monumento revolucion plaza caminata desfile llegada aplazar tolsa exhibicion compartar fiesta tradicional oficio reune talento chile pais invitado dmx orgar ill eros music tradition mexico city centro hist rico xico,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"¡Empezó el Festival de Organilleros 2023 en el Centro Histórico de la Ciudad de México! 🎶🐒

La Autoridad del Centro Histórico te invita a disfrutarlo del 19 al 21 de mayo en: 

📍Plaza de Santo Domingo 
Sabado 20 de mayo de 16:00 a 19:00 hrs.

📍Monumento a la Revolución y Plaza Tolsá.
Caminata- desfile, a las 10:30. Llegada aPlaza Tolsá para exhibición final.

Compartamos la fiesta de este tradicional oficio que reúne el talento de México 🇲🇽y Chile 🇨🇱 que es el país invitado. 

•
•
•
•
•
•

#cdmx #organilleros #music #tradition #mexicocity #centrohistórico #méxico","empezo el festival de organilleros 2023 en el centro historico de la ciudad de mexico 

la autoridad del centro historico te invita a disfrutarlo del 19 al 21 de mayo en 

plaza de santo domingo 
sabado 20 de mayo de 1600 a 1900 hrs

monumento a la revolucion y plaza tolsa
caminata desfile a las 1030 llegada aplaza tolsa para exhibicion final

compartamos la fiesta de este tradicional oficio que reune el talento de mexico y chile  que es el pais invitado 








c dmx organ ill eros music tradition mexico city centro hist rico m xico",empezo festival organillero ciudad autoridad historico invitar disfrutar él santo domingo sabado mayo hrs monumento revolucion plaza caminata desfile llegada aplazar tolsa exhibicion compartar fiesta tradicional oficio reune talento chile pais invitado dmx orgar ill eros music tradition mexico city centro hist rico xico,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"¡Empezó el Festival de Organilleros 2023 en el Centro Histórico de la Ciudad de México! 🎶🐒

La Autoridad del Centro Histórico te invita a disfrutarlo del 19 al 21 de mayo en: 

📍Plaza de Santo Domingo 
Sabado 20 de mayo de 16:00 a 19:00 hrs.

📍Monumento a la Revolución y Plaza Tolsá.
Caminata- desfile, a las 10:30. Llegada aPlaza Tolsá para exhibición final.

Compartamos la fiesta de este tradicional oficio que reúne el talento de México 🇲🇽y Chile 🇨🇱 que es el país invitado. 

•
•
•
•
#cdmx #organilleros #music #tradition #mexicocity #centrohistórico #méxico","empezo el festival de organilleros 2023 en el centro historico de la ciudad de mexico 

la autoridad del centro historico te invita a disfrutarlo del 19 al 21 de mayo en 

plaza de santo domingo 
sabado 20 de mayo de 1600 a 1900 hrs

monumento a la revolucion y plaza tolsa
caminata desfile a las 1030 llegada aplaza tolsa para exhibicion final

compartamos la fiesta de este tradicional oficio que reune el talento de mexico y chile  que es el pais invitado 





c dmx organ ill eros music tradition mexico city centro hist rico m xico",empezo festival organillero ciudad autoridad historico invitar disfrutar él santo domingo sabado mayo hrs monumento revolucion plaza caminata desfile llegada aplazar tolsa exhibicion compartar fiesta tradicional oficio reune talento chile pais invitado dmx orgar ill eros music tradition mexico city centro hist rico xico,1,dmx,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"¡#LaCiudadQueLoTieneTodo da la bienvenida a Expo Yucatán en el Zócalo Capitalino! 🦩🌺✨

No te pierdas este grandioso encuentro cultural donde gastronomía, artesanías, muestras culturales y muchas actividades más te esperan. 

🗓️ Del 12 al 21 de mayo 
🕘10:00 a 21:00 hrs.
🎟️ Entrada libre

•
•
•
•
•

#quéhacerencdmx #turismocdmx #artesanía #comidatradicional #gastronomía #cultura #culture #arte #exposiciones","la ciudad que lot i ene to do da la bienvenida a expo yucatan en el zocalo capitalino 

no te pierdas este grandioso encuentro cultural donde gastronomia artesanias muestras culturales y muchas actividades mas te esperan 

 del 12 al 21 de mayo 
1000 a 2100 hrs
 entrada libre







qu hace ren c dmx turismo c dmx artes an a com ida tr adic ional gas trono m a cultura culture arte expos ici ones",ciudad lot ene bienvenida expo yucatan zocalo capitalino pierdar grandioso encuentro gastronomiar artesania muestra cultural actividad esperar mayo hrs entrada libre ren turismo dmx artes com ida adic ional gas trono cultura culture arte expos ici ones,3,mexico,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,0,,,
"¡Conoce el Museo de la Policía Ciudad de México en el Centro Histórico! 👮🏽‍♀️ 

🚔 Conocerás datos históricos de la labor de la policía.

🖼️ En sus salas de exposición podrás apreciar galerías de arte itinerantes.

✨Ven a conocer la marca de artesanías ""Hazme Valer, Productos Penitenciarios"" y adquiere tu favorita (Hasta el 19 mayo 2023).

🎟 Entrada gratuita 

Visítalo en 📍 Victoria #82, Colonia Centro, #Cuauhtémoc, 06050, Ciudad de México.","conoce el museo de la policia ciudad de mexico en el centro historico  

 conoceras datos historicos de la labor de la policia

 en sus salas de exposicion podras apreciar galerias de arte itinerantes

ven a conocer la marca de artesanias hazme valer productos penitenciarios y adquiere tu favorita hasta el 19 mayo 2023

 entrada gratuita 

visitalo en  victoria 82 colonia centro cuauht moc 06050 ciudad de mexico",conocer museo conoceras dato historico labor policia sala exposicion apreciar galeria arte itinerant ver marca artesania hazme valer producto penitenciario adquirir favorita mayo entrada gratuito visitalo victoria colonio centro cuauht moc ciudad mexico,3,mexico,CDMX_CORPUS_LIMPIO,post,NEU,NEUTRAL,0,,,
"En tu visita a la Ciudad de México disfruta de los sonidos del organillo en calles y avenidas.

¡Rindamos homenaje a sus tradicionales melodías en el Festival 2023 de Organilleros! 🎶

El Centro Histórico de la Ciudad de México será el escenario para especialistas de este bello oficio que forma parte de nuestra identidad artística.

🗓️ Del 19 al 21 de mayo 2023 

En tres escenarios: 
📍Plaza Tolsá
📍Plaza de Santo Domingo 
📍Monumento a la Revolución 

Conoce más en las redes sociales de Autoridad del Centro Histórico: @autoridad_centrohistorico","en tu visita a la ciudad de mexico disfruta de los sonidos del organillo en calles y avenidas

rindamos homenaje a sus tradicionales melodias en el festival 2023 de organilleros 

el centro historico de la ciudad de mexico sera el escenario para especialistas de este bello oficio que forma parte de nuestra identidad artistica

 del 19 al 21 de mayo 2023 

en tres escenarios 
plaza tolsa
plaza de santo domingo 
monumento a la revolucion 

conoce mas en las redes sociales de autoridad del centro historico",visita disfruta sonido organillo calle avenida rindamos homenaje tradicional melodia festival organilleros ciudad mexico especialista bello oficio formar identidad artistico mayo escenario tolsa plaza santo domingo monumento revolucion conocer red social autoridad centro historico,3,mexico,CDMX_CORPUS_LIMPIO,post,POS,NEUTRAL,0,,,
